"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","phase_id","phase_description","phase_abrev","id_subphase","id_round","id_matchweek","id_week","week_description","matchweek_number","id_team_local","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_team_visitor","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","score_local","score_visitor","date","time","live","finalized","selected_players","arena_name","arena_town","period","crono","matchweek_descriptor"
104573,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5896,2874,"Semana 14","13",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4399,2673,"Bàsquet Girona","Bàsquet Girona","GIR",95,97,1767312000,72000,FALSE,TRUE,FALSE,"Pavelló Nou Congost","Manresa",4,0,"Jornada 13"
104575,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5896,2874,"Semana 14","13",4386,2660,"Barça","Barça","BAR",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",100,80,1767312000,68400,FALSE,TRUE,FALSE,"Palau Blaugrana","Barcelona",4,0,"Jornada 13"
104574,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5896,2874,"Semana 14","13",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",79,87,1767312000,64800,FALSE,TRUE,FALSE,"Pavelló Toni Martí","Andorra La Vella",4,0,"Jornada 13"
104572,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5896,2874,"Semana 14","13",4389,2711,"Surne Bilbao","Surne Bilbao","SBB",4397,2671,"Valencia Basket","Valencia Basket","VBC",72,116,1767312000,61200,FALSE,TRUE,FALSE,"Bilbao Arena","Bilbao",4,0,"Jornada 13"
104571,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5896,2874,"Semana 14","13",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4388,2662,"Real Madrid","Real Madrid","RMB",80,91,1767052800,72000,FALSE,TRUE,FALSE,"Palacio de Deportes de Murcia","Murcia",4,0,"Jornada 13"
104570,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5896,2874,"Semana 14","13",4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",4401,2674,"Coviran Granada","Coviran Granada","COV",80,75,1767052800,68400,FALSE,TRUE,FALSE,"Pab. Dep. Tenerife Santiago Martín","San Cristóbal de La Laguna",4,0,"Jornada 13"
104569,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5896,2874,"Semana 14","13",4384,2658,"Unicaja","Unicaja","UNI",4394,2668,"Joventut Badalona","Joventut","JOV",105,83,1767052800,64800,FALSE,TRUE,FALSE,"Palacio de Deportes José María Martín Carpena","Málaga",4,0,"Jornada 13"
104568,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5896,2874,"Semana 14","13",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",94,81,1767052800,61200,FALSE,TRUE,FALSE,"Coliseum Burgos","Burgos",4,0,"Jornada 13"
104567,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5896,2874,"Semana 14","13",4395,2669,"Río Breogán","Río Breogán","BRE",4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",100,103,1766966400,68400,FALSE,TRUE,FALSE,"Pazo Provincial dos Deportes de Lugo","Lugo",4,0,"Jornada 13"
104580,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5897,2874,"Semana 14","14",4388,2662,"Real Madrid","Real Madrid","RMB",4386,2660,"Barça","Barça","BAR",100,105,1767484800,41400,FALSE,TRUE,FALSE,"Movistar Arena","Madrid",4,0,"Jornada 14"
104576,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5897,2874,"Semana 14","14",4395,2669,"Río Breogán","Río Breogán","BRE",4384,2658,"Unicaja","Unicaja","UNI",98,82,1767398400,72000,FALSE,TRUE,FALSE,"Pazo Provincial dos Deportes de Lugo","Lugo",4,0,"Jornada 14"
104578,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5897,2874,"Semana 14","14",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4393,2667,"UCAM Murcia","UCAM Murcia","UCM",77,72,1767398400,68400,FALSE,TRUE,FALSE,"Gran Canaria Arena","Las Palmas de Gran Canaria",4,0,"Jornada 14"
104577,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5897,2874,"Semana 14","14",4401,2674,"Coviran Granada","Coviran Granada","COV",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",90,107,1767398400,64800,FALSE,TRUE,FALSE,"Palacio Deportes Granada","Granada",4,0,"Jornada 14"
104579,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,107,"Liga Regular","LR",0,0,5897,2874,"Semana 14","14",4394,2668,"Joventut Badalona","Joventut","JOV",4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",78,67,1767398400,61200,FALSE,TRUE,FALSE,"Palau Municipal D´Esports de Badalona","Badalona",4,0,"Jornada 14"
