"fecha","num_jornada","id_competition","competition_name","competition_official_name","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_match","id_license","license_id","license_id_person","license_licenseStr","license_licenseStr15","license_licenseAbbrev","license_licenseNick","license_id_type","license_active","id_license_type","id_license_subtype","id_team","team_id_team_denomination","team_team_actual_name","team_team_actual_short_name","team_team_abbrev_name","order","id_playbyplaytype","type_description","type_normalized_description","shirt_number","local","period","minute","second","crono","score_local","score_visitor","posX","posY","wall_clock","statistics_3pt_success","statistics_3pt_tried","statistics_2pt_success","statistics_2pt_tried","statistics_1pt_success","statistics_1pt_tried","statistics_total_rebound","statistics_asis","statistics_steals","statistics_turnovers","statistics_blocks","statistics_personal_fouls","statistics_received_fouls","statistics_points"
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30001360,30001360,21101130,"Sergio  de Larrea Asenjo","Sergio de Larrea","S. de Larrea","De Larrea ","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",2801,110,"Falta recibida","Foul Received","5",TRUE,1,9,0,"00:09:00",0,3,0,0,68703,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30001360,30001360,21101130,"Sergio  de Larrea Asenjo","Sergio de Larrea","S. de Larrea","De Larrea ","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",2901,92,"Canasta de 1","Free Throw Made","5",TRUE,1,9,0,"00:09:00",1,3,0,0,68729,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30001360,30001360,21101130,"Sergio  de Larrea Asenjo","Sergio de Larrea","S. de Larrea","De Larrea ","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",3001,92,"Canasta de 1","Free Throw Made","5",TRUE,1,9,0,"00:09:00",2,3,0,0,68742,0,0,0,0,2,2,0,0,0,0,0,0,1,2
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30003948,30003948,21103472,"Myles Alexander Cale ","Myles Cale","M. Cale","Cale","202",FALSE,202,NA,4386,2660,"Barça","Barça","BAR",3301,98,"Intento fallado de 3","3-Point Shot Missed","3",FALSE,1,8,42,"00:08:42",2,3,0,6825,68763,1,2,0,0,0,0,1,0,0,0,0,0,0,3
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30003361,30003361,21102914,"Kevin Xavier Punter ","Kevin Punter","K. Punter","Punter","202",FALSE,202,NA,4386,2660,"Barça","Barça","BAR",3401,101,"Rebote Ofensivo","Offensive Rebound","0",FALSE,1,8,42,"00:08:42",2,3,751,2441,68763,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,20203955,20203955,20203955,"Tornike  Shengelia ","Tornike Shengelia","T. Shengelia","Shengelia","202",FALSE,202,NA,4386,2660,"Barça","Barça","BAR",3501,98,"Intento fallado de 3","3-Point Shot Missed","23",FALSE,1,8,37,"00:08:37",2,3,4796,-5750,68769,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30001981,30001981,21101650,"Kameron Milton Allante Taylor ","Kameron Taylor","K. Taylor","Taylor","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",3601,104,"Rebote Defensivo","Defensive Rebound","1",TRUE,1,8,37,"00:08:37",2,3,1153,617,68769,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30001360,30001360,21101130,"Sergio  de Larrea Asenjo","Sergio de Larrea","S. de Larrea","De Larrea ","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",3701,97,"Intento fallado de 2","2-Point Shot Missed","5",TRUE,1,8,25,"00:08:25",2,3,1374,825,68780,0,0,0,1,2,2,0,0,0,0,0,0,1,2
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30000108,30000108,21102315,"Juan Ignacio Marcos ","Juani Marcos","J. Marcos","Marcos","202",FALSE,202,NA,4386,2660,"Barça","Barça","BAR",3801,104,"Rebote Defensivo","Defensive Rebound","2",FALSE,1,8,25,"00:08:25",2,3,1019,779,68780,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30003948,30003948,21103472,"Myles Alexander Cale ","Myles Cale","M. Cale","Cale","202",FALSE,202,NA,4386,2660,"Barça","Barça","BAR",3901,93,"Canasta de 2","2-Point Shot Made","3",FALSE,1,8,15,"00:08:15",2,5,375,625,68791,1,2,1,1,0,0,1,0,0,0,0,0,0,5
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,20203955,20203955,20203955,"Tornike  Shengelia ","Tornike Shengelia","T. Shengelia","Shengelia","202",FALSE,202,NA,4386,2660,"Barça","Barça","BAR",4001,107,"Asistencia tiro de 2","Assist 2-Point Shot","23",FALSE,1,8,15,"00:08:15",2,5,0,0,68791,0,1,0,0,0,0,1,2,0,0,0,0,0,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30002724,30002724,21102352,"Nathan Donald Reuvers ","Nate Reuvers","N. Reuvers","Reuvers","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",4101,94,"Canasta de 3","3-Point Shot Made","3",TRUE,1,7,57,"00:07:57",5,5,774,7100,68808,1,1,0,0,0,0,0,0,0,0,0,1,0,3
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,20211129,20211129,20211129,"Jaime  Pradilla Gayán","Jaime Pradilla","J. Pradilla","Pradilla","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",4201,108,"Asistencia tiro de 3","Assist 3-Point Shot","4",TRUE,1,7,57,"00:07:57",5,5,0,0,68808,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,20209187,20209187,20209187,"Guillermo Gustavo Hernangómez Geuer","Willy Hernangómez","W. Hernangómez","Hernangómez","202",FALSE,202,NA,4386,2660,"Barça","Barça","BAR",4301,93,"Canasta de 2","2-Point Shot Made","14",FALSE,1,7,39,"00:07:39",5,7,175,-750,68826,0,0,1,1,0,0,0,0,0,0,0,0,1,2
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,20203955,20203955,20203955,"Tornike  Shengelia ","Tornike Shengelia","T. Shengelia","Shengelia","202",FALSE,202,NA,4386,2660,"Barça","Barça","BAR",4401,107,"Asistencia tiro de 2","Assist 2-Point Shot","23",FALSE,1,7,39,"00:07:39",5,7,0,0,68826,0,1,0,0,0,0,1,3,0,0,0,0,0,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,20211129,20211129,20211129,"Jaime  Pradilla Gayán","Jaime Pradilla","J. Pradilla","Pradilla","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",4501,93,"Canasta de 2","2-Point Shot Made","4",TRUE,1,7,26,"00:07:26",7,7,225,-875,68840,0,1,1,1,0,0,0,1,0,0,0,0,0,2
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30001360,30001360,21101130,"Sergio  de Larrea Asenjo","Sergio de Larrea","S. de Larrea","De Larrea ","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",4601,107,"Asistencia tiro de 2","Assist 2-Point Shot","5",TRUE,1,7,26,"00:07:26",7,7,0,0,68840,0,0,0,1,2,2,0,1,0,0,0,0,1,2
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,20203955,20203955,20203955,"Tornike  Shengelia ","Tornike Shengelia","T. Shengelia","Shengelia","202",FALSE,202,NA,4386,2660,"Barça","Barça","BAR",4701,98,"Intento fallado de 3","3-Point Shot Missed","23",FALSE,1,7,10,"00:07:10",7,7,7393,-725,68856,0,2,0,0,0,0,1,3,0,0,0,0,0,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,20211129,20211129,20211129,"Jaime  Pradilla Gayán","Jaime Pradilla","J. Pradilla","Pradilla","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",4801,104,"Rebote Defensivo","Defensive Rebound","4",TRUE,1,7,10,"00:07:10",7,7,724,-752,68856,0,1,1,1,0,0,1,1,0,0,0,0,0,2
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30003948,30003948,21103472,"Myles Alexander Cale ","Myles Cale","M. Cale","Cale","202",FALSE,202,NA,4386,2660,"Barça","Barça","BAR",5001,161,"Personal 2TL","Foul 2FT","3",FALSE,1,6,53,"00:06:53",7,7,0,0,68877,1,2,1,1,0,0,1,0,0,0,0,1,0,5
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30002724,30002724,21102352,"Nathan Donald Reuvers ","Nate Reuvers","N. Reuvers","Reuvers","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",5101,110,"Falta recibida","Foul Received","3",TRUE,1,6,53,"00:06:53",7,7,0,0,68877,1,1,0,0,0,0,0,0,0,0,0,1,1,3
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30001981,30001981,21101650,"Kameron Milton Allante Taylor ","Kameron Taylor","K. Taylor","Taylor","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",5201,119,"Asistencia Falta Recibida","Assist Foul Received","1",TRUE,1,6,53,"00:06:53",7,7,0,0,68877,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30003991,30003991,21103510,"Omari Kamau Moore ","Omari Moore","O. Moore","Moore","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",5401,115,"Sale Pista","Substitution - Out","10",TRUE,1,6,53,"00:06:53",7,7,0,0,68892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05,1,1,"Liga Nacional","Liga Endesa","https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,104467,30000107,30000107,21100103,"El Hadji Omar Brancou Badio ","Brancou Badio","B. Badio","Badio","202",FALSE,202,NA,4397,2671,"Valencia Basket","Valencia Basket","VBC",5501,112,"Entra Pista","Substitution - In","0",TRUE,1,6,53,"00:06:53",7,7,0,0,68892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
